MGI.ID	MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	RAT.ENTREZ.ID	RAT.GENE.NAME	psd	pres	syn
MGI:1914275	67025	Rpl11	6135	RPL11	362631	Rpl11	1	1	1
MGI:1915166	67916	Plpp3	8613	PLPP3	192270	Plpp3	1	1	1
MGI:1919085	71835	Lancl2	55915	LANCL2	362375	Lancl2	1	1	1
MGI:96763	16832	Ldhb	3945	LDHB	24534	Ldhb	1	1	1
MGI:1350927	26961	Rpl8	6132	RPL8	26962	Rpl8	1	1	1
MGI:108202	18521	Pcbp2	5094	PCBP2	363005	Pcbp2	1	1	1
MGI:99778	14571	Gpd2	2820	GPD2	25062	Gpd2	1	1	1
MGI:2446259	235106	Ntm	50863	NTM	50864	Ntm	1	1	1
MGI:2135593	97212	Hadha	3030	HADHA	170670	Hadha	1	1	1
MGI:101848	14697	Gnb5	10681	GNB5	83579	Gnb5	1	1	1
MGI:1339970	20168	Rtn3	10313	RTN3	140945	Rtn3	1	1	1
MGI:107185	12465	Cct5	22948	CCT5	294864	Cct5	1	1	1
MGI:104561	108123	Napg	8774	NAPG	307382	Napg	1	1	1
MGI:2385163	228858	Gdap1l1	78997	GDAP1L1	311616	Gdap1l1	1	1	1
MGI:1100500	14251	Flot1	10211	FLOT1	64665	Flot1	1	1	1
MGI:1351615	27360	Add3	120	ADD3	25230	Add3	1	1	1
MGI:1278343	14467	Gbas	2631	GBAS	498174	Nipsnap2	1	1	1
MGI:1915835	68585	Rtn4	57142	RTN4	83765	Rtn4	1	1	1
MGI:107943	12466	Cct6a	908	CCT6A	288620	Cct6a	1	1	1
MGI:1336997	14768	Lancl1	10314	LANCL1	114515	Lancl1	1	1	1
MGI:1261814	18483	Palm	5064	PALM	170673	Palm	1	1	1
MGI:107876	22273	Uqcrc1	7384	UQCRC1	301011	Uqcrc1	1	1	1
MGI:103574	218038	Amph	273	AMPH	60668	Amph	1	1	1
MGI:1341881	20974	Syngr3	9143	SYNGR3	302975	Syngr3	1	1	1
MGI:2385112	226646	Ndufs2	4720	NDUFS2	289218	Ndufs2	1	1	1
MGI:105368	11941	Atp2b2	491	ATP2B2	24215	Atp2b2	1	1	1
MGI:107813	22152	Tubb3	10381	TUBB3	246118	Tubb3	1	1	1
MGI:1918215	234353	Psd3	23362	PSD3	306380	Psd3	1	1	1
MGI:1915113	67863	Slc25a11	8402	SLC25A11	64201	Slc25a11	1	1	1
MGI:95776	14682	Gnaq	2776	GNAQ	81666	Gnaq	1	1	1
MGI:1347343	22225	Usp5	8078	USP5	297593	Usp5	1	1	1
MGI:1915513	68263	Pdhb	5162	PDHB	289950	Pdhb	1	1	1
MGI:1352745	14086	Fscn1	6624	FSCN1	683788	Fscn1	1	1	1
MGI:1923686	233870	Tufm	7284	TUFM	293481	Tufm	1	1	1
MGI:88109	11932	Atp1b2	482	ATP1B2	24214	Atp1b2	1	1	1
MGI:1913325	66075	Chchd3	54927	CHCHD3	296966	Chchd3	1	1	1
MGI:1349453	26950	Vsnl1	7447	VSNL1	24877	Vsnl1	1	1	1
MGI:98535	21454	Tcp1	6950	TCP1	24818	Tcp1	1	1	1
MGI:97816	19283	Ptprz1	5803	PTPRZ1	25613	Ptprz1	1	1	1
MGI:95394	13807	Eno2	2026	ENO2	24334	Eno2	1	1	1
MGI:87940	110355	Adrbk1	156	ADRBK1	25238	Grk2	1	1	1
MGI:107450	13382	Dld	1738	DLD	298942	Dld	1	1	1
MGI:1914710	67460	Decr1	1666	DECR1	117543	Decr1	1	1	1
MGI:2442474	217480	Dgkb	1607	DGKB	54248	Dgkb	1	0	1
MGI:107671	234267	Gpm6a	2823	GPM6A	306439	Gpm6a	1	1	1
MGI:106271	212307	Mapre2	10982	MAPRE2	679221	Mapre2	1	1	1
MGI:98809	22003	Tpm1	7168	TPM1	24851	Tpm1	1	1	1
MGI:2441837	210933	Adgrb3	577	ADGRB3	301309	Adgrb3	1	0	1
MGI:88543	12995	Csnk2a1	1457	CSNK2A1	116549	Csnk2a1	1	1	1
MGI:98932	22352	Vim	7431	VIM	81818	Vim	1	1	1
MGI:1338801	20430	Cyfip1	23191	CYFIP1	308666	Cyfip1	1	1	1
MGI:108092	30948	Bin1	274	BIN1	117028	Bin1	1	1	1
MGI:1313136	269713	Clip2	7461	CLIP2	29264	Clip2	1	1	1
MGI:107858	223666	Arhgap39	80728	ARHGAP39	500901	Arhgap39	1	0	1
MGI:1261912	330369	Fbxo41	150726	FBXO41	312504	Fbxo41	1	0	1
MGI:2444609	245537	Nlgn3	54413	NLGN3	171297	Nlgn3	1	1	1
MGI:2446216	230904	Fbxo2	26232	FBXO2	85273	Fbxo2	1	0	1
MGI:99695	13043	Cttn	2017	CTTN	60465	Cttn	1	1	1
MGI:104689	12464	Cct4	10575	CCT4	29374	Cct4	1	1	1
MGI:109132	20616	Snap91	9892	SNAP91	65178	Snap91	1	1	1
MGI:1923036	75786	Ckap5	9793	CKAP5	311191	Ckap5	1	1	1
MGI:1098269	16574	Kif5c	3800	KIF5C	311024	Kif5c	1	1	1
MGI:1098687	269774	Aak1	22848	AAK1	500244	Aak1	1	1	1
MGI:103264	16800	Arhgef2	9181	ARHGEF2	310635	Arhgef2	1	1	1
MGI:1349722	18458	Pabpc1	26986	PABPC1	171350	Pabpc1	1	1	1
MGI:1921393	74143	Opa1	4976	OPA1	171116	Opa1	1	1	1
MGI:1309489	12361	Cask	8573	CASK	29647	Cask	1	1	1
MGI:107183	12469	Cct8	10694	CCT8	288305	Cct8	1	1	1
MGI:1201685	13016	Ctbp1	1487	CTBP1	29382	Ctbp1	1	1	1
MGI:2442401	243725	Ppp1r9a	55607	PPP1R9A	84685	Ppp1r9a	1	0	1
MGI:109281	227937	Pkp4	8502	PKP4	295625	Pkp4	1	1	1
MGI:108077	20320	Nptn	27020	NPTN	56064	Nptn	1	1	1
MGI:106217	12290	Cacna1e	777	CACNA1E	54234	Cacna1e	1	0	1
MGI:88251	12313	Calm1	801	CALM1	24242	Calm1	1	1	1
MGI:1098268	16573	Kif5b	3799	KIF5B	117550	Kif5b	1	1	1
MGI:96659	16490	Kcna2	3737	KCNA2	25468	Kcna2	1	1	1
MGI:1920344	73094	Sgip1	84251	SGIP1	313413	Sgip1	1	1	1
MGI:1344381	23950	Dnajb6	10049	DNAJB6	362293	Dnajb6	1	0	1
MGI:1354721	50799	Slc25a13	10165	SLC25A13	362322	Slc25a13	1	0	1
MGI:1914365	67115	Rpl14	9045	RPL14	65043	Rpl14	1	1	1
MGI:2140967	100732	Mapre3	22924	MAPRE3	298848	Mapre3	1	1	1
MGI:1194508	13200	Ddost	1650	DDOST	313648	Ddost	1	1	1
MGI:2137677	14057	Sfxn1	94081	SFXN1	364678	Sfxn1	1	1	1
MGI:2137681	94282	Sfxn5	94097	SFXN5	261737	Sfxn5	1	1	1
MGI:98107	20044	Rps14	6208	RPS14	29284	Rps14	1	1	1
MGI:1202063	20091	Rps3a1	6189	RPS3A	29288	Rps3a	1	1	1
MGI:1298373	20005	Rpl9	6133	RPL9	29257	Rpl9	1	1	1
MGI:97178	17758	Map4	4134	MAP4	367171	Map4	1	1	1
MGI:2183446	213990	Agap3	116988	AGAP3	362300	Agap3	1	1	1
MGI:98037	19946	Rpl30	6156	RPL30	64640	Rpl30	1	1	1
MGI:1921353	74103	Nebl	10529	NEBL	307189	Nebl	1	1	1
MGI:98073	19989	Rpl7	6129	RPL7	297755	Rpl7	1	1	1
MGI:2154090	140559	Igsf8	93185	IGSF8	304979	Igsf8	1	1	1
MGI:105053	15505	Hsph1	10808	HSPH1	288444	Hsph1	1	1	1
MGI:2443716	320271	Scai	286205	SCAI	690538	Scai	1	1	1
MGI:107848	22153	Tubb4a	10382	TUBB4A	29213	Tubb4a	1	1	1
MGI:2444851	668212	Efr3b	22979	EFR3B	313928	Efr3b	1	1	1
MGI:1338011	11992	Auh	549	AUH	361215	Auh	1	1	1
MGI:1859821	54683	Prdx5	25824	PRDX5	113898	Prdx5	1	1	1
MGI:1270156	18952	04-Sep	5414	04-Sep	287606	Septin4	1	1	1
MGI:1918929	71679	Atp5h	10476	ATP5H	641434	Atp5pd	1	1	1
MGI:1928896	56443	Arpc1a	10552	ARPC1A	81824	Arpc1a	1	1	1
MGI:1928744	56491	Vapb	9217	VAPB	60431	Vapb	1	1	1
MGI:95797	14751	Gpi1	2821	GPI	292804	Gpi	1	1	1
MGI:1921084	73834	Atp6v1d	51382	ATP6V1D	299159	Atp6v1d	1	1	1
MGI:1098267	18293	Ogdh	4967	OGDH	360975	Ogdh	1	1	1
MGI:107851	17995	Ndufv1	4723	NDUFV1	293655	Ndufv1	1	1	1
MGI:107733	69654	Dctn2	10540	DCTN2	299850	Dctn2	1	1	1
MGI:107184	12468	Cct7	10574	CCT7	297406	Cct7	1	1	1
MGI:96243	15512	Hspa2	3306	HSPA2	60460	Hspa2	1	1	1
MGI:97591	18746	Pkm	5315	PKM	25630	Pkm	1	1	1
MGI:1096389	18191	Nrxn3	9369	NRXN3	116508	Nrxn3	1	1	1
MGI:107743	13426	Dync1i1	1780	DYNC1I1	29564	Dync1i1	1	1	1
MGI:104563	108124	Napa	8775	NAPA	140673	Napa	1	1	1
MGI:1858222	53860	09-Sep	10801	09-Sep	83788	Septin9	1	1	1
MGI:106341	28080	Atp5o	539	ATP5PO	192241	Atp5po	1	1	1
MGI:2136381	231086	Hadhb	3032	HADHB	171155	Hadhb	1	1	1
MGI:98084	103963	Rpn1	6184	RPN1	25596	Rpn1	1	1	1
MGI:1920211	72961	Slc17a7	57030	SLC17A7	116638	Slc17a7	1	1	1
MGI:103251	104112	Acly	47	ACLY	24159	Acly	1	1	1
MGI:1345162	23792	Adam23	8745	ADAM23	301460	Adam23	1	1	1
MGI:96623	16438	Itpr1	3708	ITPR1	25262	Itpr1	1	1	1
MGI:2135610	235661	Dync1li1	51143	DYNC1LI1	252902	Dync1li1	1	1	1
MGI:106295	28185	Tomm70a	9868	TOMM70A	304017	Tomm70	1	1	1
MGI:1890467	65114	Vps35	55737	VPS35	25479	Vps35	1	1	1
MGI:1929266	56463	Snd1	27044	SND1	64635	Snd1	1	1	1
MGI:107186	12461	Cct2	10576	CCT2	299809	Cct2	1	1	1
MGI:1931834	80987	Nckipsd	51517	NCKIPSD	301009	Nckipsd	1	0	1
MGI:894291	216739	Acsl6	23305	ACSL6	117243	Acsl6	1	1	1
MGI:104908	19229	Ptk2b	2185	PTK2B	50646	Ptk2b	1	0	1
MGI:1919214	108888	Atad3a	55210	ATAD3A	298682	Atad3a	1	1	1
MGI:1346866	26395	Map2k1	5604	MAP2K1	170851	Map2k1	1	1	1
MGI:1914523	67273	Ndufa10	4705	NDUFA10	316632	Ndufa10l1	1	1	1
MGI:1920150	72900	Ndufv2	4729	NDUFV2	81728	Ndufv2	1	1	1
MGI:1927243	56044	Rala	5898	RALA	81757	Rala	1	1	1
MGI:1891435	66477	Usmg5	84833	USMG5	171069	Atp5md	1	1	1
MGI:1929898	57754	Cend1	51286	CEND1	361675	Cend1	1	1	1
MGI:104653	67972	Atp2b1	490	ATP2B1	29598	Atp2b1	1	1	1
MGI:1924486	109232	Sccpdh	51097	SCCPDH	305021	Sccpdh	1	1	1
MGI:1345961	12721	Coro1a	11151	CORO1A	155151	Coro1a	1	1	1
MGI:1914915	67665	Dctn4	51164	DCTN4	84428	Dctn4	1	1	1
MGI:106906	13682	Eif4a2	1974	EIF4A2	303831	Eif4a2	1	1	1
MGI:107926	19878	Rock2	9475	ROCK2	25537	Rock2	1	1	1
MGI:99923	16531	Kcnma1	3778	KCNMA1	83731	Kcnma1	1	1	1
MGI:1338069	16443	Itsn1	6453	ITSN1	29491	Itsn1	1	1	1
MGI:88423	12759	Clu	1191	CLU	24854	Clu	1	1	1
MGI:95815	14806	Grik2	2898	GRIK2	54257	Grik2	1	1	1
MGI:1924136	76886	Fam81a	145773	FAM81A	315789	Fam81a	1	0	1
MGI:97852	109905	Rap1a	5906	RAP1A	295347	Rap1a	1	1	1
MGI:1914662	67412	Soga3	387104	SOGA3	108349256	Soga3	1	1	1
MGI:96250	15519	Hsp90aa1	3320	HSP90AA1	299331	Hsp90aa1	1	1	1
MGI:99894	15387	Hnrnpk	3190	HNRNPK	117282	Hnrnpk	1	1	1
MGI:97306	18015	Nf1	4763	NF1	24592	Nf1	1	1	1
MGI:1339975	18479	Pak1	5058	PAK1	29431	Pak1	1	1	1
MGI:2451244	230775	Adgrb2	576	ADGRB2	313058	Adgrb2	1	0	1
MGI:1927230	223435	Trio	7204	TRIO	310192	Trio	1	1	1
MGI:109430	15898	Icam5	7087	ICAM5	313785	Icam5	1	1	1
MGI:104708	12462	Cct3	7203	CCT3	295230	Cct3	1	1	1
MGI:1858414	53972	Ngef	25791	NGEF	246217	Ngef	1	0	1
MGI:2685946	381979	Brsk1	84446	BRSK1	499073	Brsk1	1	1	1
MGI:106211	12540	Cdc42	998	CDC42	64465	Cdc42	1	1	1
MGI:1921256	74006	Dnm1l	10059	DNM1L	114114	Dnm1l	1	1	1
MGI:1347075	26422	Nbea	26960	NBEA	361948	Nbea	1	0	1
MGI:104878	19084	Prkar1a	5573	PRKAR1A	25725	Prkar1a	1	1	1
MGI:1915615	68365	Rab14	51552	RAB14	94197	Rab14	1	1	1
MGI:101849	14694	Gnb2l1	10399	GNB2L1	83427	Rack1	1	1	1
MGI:101765	12568	Cdk5	1020	CDK5	140908	Cdk5	1	1	1
MGI:1351342	108071	Grm5	2915	GRM5	24418	Grm5	1	1	1
MGI:103009	13822	Epb4.1l2	2037	EPB41L2	309557	Epb41l2	1	1	1
MGI:1346035	23874	Farsb	10056	FARSB	301544	Farsb	1	1	1
MGI:1313261	20743	Sptbn2	6712	SPTBN2	29211	Sptbn2	1	1	1
MGI:107494	67938	Myl12b	103910	MYL12B	501203	Myl12a	1	1	1
MGI:1333780	20085	Rps19	6223	RPS19	29287	Rps19	1	1	1
MGI:1859165	54376	Cacng3	10368	CACNG3	140724	Cacng3	1	0	1
MGI:107811	18164	Nptx1	4884	NPTX1	266777	Nptx1	1	1	1
MGI:2140712	230085	Phf24	23349	PHF24	500446	Phf24	1	1	1
MGI:1924210	76960	Bcas1	8537	BCAS1	246755	Bcas1	1	1	1
MGI:104767	625249	Gpx4	2879	GPX4	29328	Gpx4	1	1	1
MGI:88578	13063	Cycs	54205	CYCS	25309	Cycs	1	1	1
MGI:99666	20980	Syt2	127833	SYT2	24805	Syt2	1	1	1
MGI:1934234	108083	Pip4k2b	8396	PIP4K2B	89812	Pip4k2b	1	1	1
MGI:1919161	71911	Bdh1	622	BDH1	117099	Bdh1	1	1	1
MGI:106586	18377	Omg	4974	OMG	450224	Omg	1	1	1
MGI:1338759	20333	Sec22b	9554	SEC22B	310710	Sec22b	1	1	1
MGI:97550	18645	Pfn2	5217	PFN2	81531	Pfn2	1	1	1
MGI:88057	11816	Apoe	348	APOE	25728	Apoe	1	1	1
MGI:106227	12340	Capza1	829	CAPZA1	691149	Capza1	1	1	1
MGI:105922	270106	Rpl13	6137	RPL13	81765	Rpl13	1	1	1
MGI:1927340	56524	Mpp6	51678	MPP6	362359	Mpp6	1	1	1
MGI:1859545	54525	Syt7	9066	SYT7	59267	Syt7	1	1	1
MGI:1349216	19299	Abcd3	5825	ABCD3	25270	Abcd3	1	0	1
MGI:102854	100503670	Rpl5	6125	RPL5	81763	Rpl5	1	1	1
MGI:2441950	319387	Adgrl3	23284	ADGRL3	170641	Adgrl3	1	1	1
MGI:1915443	68193	Rpl24	6152	RPL24	64307	Rpl24	1	1	1
MGI:88549	13007	Csrp1	1465	CSRP1	29276	Csrp1	1	1	1
MGI:96759	16828	Ldha	3939	LDHA	24533	Ldha	1	1	1
MGI:1929214	64933	Ap3m2	10947	AP3M2	140667	Ap3m2	1	1	1
MGI:98467	20977	Syp	6855	SYP	24804	Syp	1	1	1
MGI:1343103	17991	Ndufa2	4695	NDUFA2	291660	Ndufa2	1	1	1
MGI:2444926	216197	Ckap4	10970	CKAP4	362859	Ckap4	1	1	1
MGI:105089	15488	Hsd17b4	3295	HSD17B4	79244	Hsd17b4	1	1	1
MGI:99919	269523	Vcp	7415	VCP	116643	Vcp	1	1	1
MGI:99670	13829	Dmtn	2039	DMTN	361069	Dmtn	1	0	1
MGI:103309	14252	Flot2	2319	FLOT2	83764	Flot2	1	1	1
MGI:1351605	27367	Rpl3	6122	RPL3	300079	Rpl3	1	1	1
MGI:1261760	268890	Lsamp	4045	LSAMP	29561	Lsamp	1	1	1
MGI:2158650	170718	Idh3b	3420	IDH3B	94173	Idh3b	1	1	1
MGI:2685104	238276	Akap5	9495	AKAP5	171026	Akap5	1	1	1
MGI:1099463	15929	Idh3g	3421	IDH3G	25179	Idh3g	1	1	1
MGI:1355330	236539	Phgdh	26227	PHGDH	58835	Phgdh	1	1	1
MGI:106484	52822	Rufy3	22902	RUFY3	360921	Rufy3	1	1	1
MGI:1096376	20336	Exoc4	60412	EXOC4	116654	Exoc4	1	1	1
MGI:94921	13483	Dpp6	1804	DPP6	29272	Dpp6	1	1	1
MGI:95771	14677	Gnai1	2770	GNAI1	25686	Gnai1	1	1	1
MGI:95777	14683	Gnas	2778	GNAS	24896	Gnas	1	1	1
MGI:1346089	24012	Rgs7	6000	RGS7	54296	Rgs7	1	1	1
MGI:1926078	59040	Rhot1	55288	RHOT1	303351	Rhot1	1	0	1
MGI:1913944	66694	Uqcrfs1	7386	UQCRFS1	291103	Uqcrfs1	1	1	1
MGI:107861	22151	Tubb2a	7280	TUBB2A	498736	Tubb2a	1	1	1
MGI:1915453	68203	Diras2	54769	DIRAS2	291006	Diras2	1	1	1
MGI:88475	12859	Cox5b	1329	COX5B	94194	Cox5b	1	1	1
MGI:2136459	217866	Cdc42bpb	9578	CDC42BPB	113960	Cdc42bpb	1	1	1
MGI:97282	17968	Ncam2	4685	NCAM2	288280	Ncam2	1	1	1
MGI:1277113	107975	Pacs1	55690	PACS1	171444	Pacs1	1	1	1
MGI:1915265	68015	Trap1	10131	TRAP1	287069	Trap1	1	1	1
MGI:104819	53379	Hnrnpa2b1	3181	HNRNPA2B1	362361	Hnrnpa2b1	1	1	1
MGI:105037	13207	Ddx5	1655	DDX5	287765	Ddx5	1	1	1
MGI:97838	107508	Eprs	2058	EPRS	289352	Eprs	1	1	1
MGI:98118	20055	Rps16	6217	RPS16	140655	Rps16	1	1	1
MGI:1926058	78808	Stxbp5	134957	STXBP5	81022	Stxbp5	1	1	1
MGI:1915302	68052	Rps13	6207	RPS13	161477	Rps13	1	1	1
MGI:107812	22154	Tubb5	203068	TUBB	29214	Tubb5	1	1	1
MGI:96955	17254	Slc3a2	6520	SLC3A2	50567	Slc3a2	1	1	1
MGI:99517	15511	Hspa1b	3304	HSPA1B	24472	Hspa1a	1	1	1
MGI:1918764	71514	Sfpq	6421	SFPQ	252855	Sfpq	1	1	1
MGI:1100869	11775	Ap3b2	8120	AP3B2	308777	Ap3b2	1	1	1
MGI:1920960	73710	Tubb2b	347733	TUBB2B	291081	Tubb2b	1	1	1
MGI:88262	12331	Cap1	10487	CAP1	64185	Cap1	1	1	1
MGI:1100495	11950	Atp5f1	515	ATP5F1	171375	Atp5pb	1	1	1
MGI:95768	14674	Gna13	10672	GNA13	303634	Gna13	1	1	1
MGI:2138133	98238	Lrrc59	55379	LRRC59	287633	Lrrc59	1	0	1
MGI:1913468	66218	Ndufb9	4715	NDUFB9	299954	Ndufb9	1	1	1
MGI:98397	20779	Src	6714	SRC	83805	Src	1	1	1
MGI:1913906	66656	Eef1d	1936	EEF1D	300033	Eef1d	1	1	1
MGI:1926170	78920	Dlst	1743	DLST	299201	Dlst	1	1	1
MGI:1926967	56348	Hsd17b12	51144	HSD17B12	84013	Hsd17b12	1	1	1
MGI:1919264	72014	Btbd17	388419	BTBD17	303660	Btbd17	1	1	1
MGI:1915059	67809	Rmdn3	55177	RMDN3	311328	Rmdn3	1	1	1
MGI:2444283	235431	Coro2b	10391	CORO2B	300768	Coro2b	1	1	1
MGI:107996	110891	Slc8a2	6543	SLC8A2	140447	Slc8a2	1	1	1
MGI:107422	18415	Hspa4l	22824	HSPA4L	294993	Hspa4l	1	0	1
MGI:1916851	69601	Dab2ip	153090	DAB2IP	192126	Dab2ip	1	1	1
MGI:1860493	54126	Arhgef7	8874	ARHGEF7	114559	Arhgef7	1	1	1
MGI:109153	16709	Ktn1	3895	KTN1	361029	Ktn1	1	1	1
MGI:2145043	217882	Cep170b	283638	CEP170B	500726	Cep170b	1	0	1
MGI:1889583	58194	Sh3kbp1	30011	SH3KBP1	84357	Sh3kbp1	1	0	1
MGI:1347354	26557	Homer2	9455	HOMER2	29547	Homer2	1	0	1
MGI:2443679	217692	Sipa1l1	26037	SIPA1L1	246212	Sipa1l1	1	1	1
MGI:104627	13518	Dst	667	DST	316313	Dst	1	1	1
MGI:1278339	104418	Dgkz	8525	DGKZ	81821	Dgkz	1	0	1
MGI:97812	19266	Ptprd	5789	PTPRD	313278	Ptprd	1	1	1
MGI:1860040	55992	Trim3	10612	TRIM3	83616	Trim3	1	1	1
MGI:1347359	26558	Homer3	9454	HOMER3	29548	Homer3	1	1	1
MGI:2659071	76089	Rapgef2	9693	RAPGEF2	310533	Rapgef2	1	1	1
MGI:97594	18749	Prkacb	5567	PRKACB	293508	Prkacb	1	1	1
MGI:1925230	77980	Sbf1	6305	SBF1	300147	Sbf1	1	1	1
MGI:98277	13838	Epha4	2043	EPHA4	316539	Epha4	1	1	1
MGI:107163	19056	Ppp3cb	5532	PPP3CB	24675	Ppp3cb	1	1	1
MGI:2142346	97387	Strn4	29888	STRN4	308392	Strn4	1	1	1
MGI:1932557	56384	Letm1	3954	LETM1	305457	Letm1	1	1	1
MGI:1926465	76936	Hnrnpm	4670	HNRNPM	116655	Hnrnpm	1	1	1
MGI:104743	16520	Kcnj4	3761	KCNJ4	116649	Kcnj4	1	0	1
MGI:107978	16593	Klc1	3831	KLC1	171041	Klc1	1	1	1
MGI:109482	12286	Cacna1a	773	CACNA1A	25398	Cacna1a	1	1	1
MGI:96828	16971	Lrp1	4035	LRP1	299858	Lrp1	1	1	1
MGI:1918685	71435	Arhgap21	57584	ARHGAP21	307178	Arhgap21	1	0	1
MGI:894702	18223	Numbl	9253	NUMBL	292732	Numbl	1	1	1
MGI:1351338	14816	Grm1	2911	GRM1	24414	Grm1	1	1	1
MGI:95678	14544	Gda	9615	GDA	83585	Gda	1	1	1
MGI:894681	22284	Usp9x	8239	USP9X	363445	Usp9x	1	1	1
MGI:96224	15461	Hras	3265	HRAS	293621	Hras	1	1	1
MGI:107532	16211	Kpnb1	3837	KPNB1	24917	Kpnb1	1	1	1
MGI:107949	11852	Rhob	388	RHOB	64373	Rhob	1	1	1
MGI:1917799	70549	Tln2	83660	TLN2	315776	Tln2	1	1	1
MGI:108025	19087	Prkar2a	5576	PRKAR2A	29699	Prkar2a	1	1	1
MGI:1913840	66590	Farsa	2193	FARSA	288917	Farsa	1	1	1
MGI:2442040	23881	G3bp2	9908	G3BP2	305240	G3bp2	1	0	1
MGI:1914502	67252	Cap2	10486	CAP2	116653	Cap2	1	1	1
MGI:88111	381290	Atp2b4	493	ATP2B4	29600	Atp2b4	1	1	1
MGI:105381	16785	Rpsa	3921	RPSA	29236	Rpsa	1	1	1
MGI:2153045	140579	Elmo2	63916	ELMO2	362271	Elmo2	1	1	1
MGI:103307	12297	Cacnb3	784	CACNB3	25297	Cacnb3	1	1	1
MGI:106039	13527	Dtna	1837	DTNA	307548	Dtna	1	1	1
MGI:1929455	65019	Rpl23	9349	RPL23	29282	Rpl23	1	1	1
MGI:2681842	230868	Igsf21	84966	IGSF21	298591	Igsf21	1	1	1
MGI:1933736	107831	Adgrb1	575	ADGRB1	362931	Adgrb1	1	0	1
MGI:96912	17136	Mag	4099	MAG	29409	Mag	1	1	1
MGI:97520	18563	Pcx	5091	PC	25104	Pc	1	1	1
MGI:1355272	104318	Csnk1d	1453	CSNK1D	64462	Csnk1d	1	1	1
MGI:700006	13169	Dbnl	28988	DBNL	83527	Dbnl	1	1	1
MGI:1350922	27062	Cadps	8618	CADPS	26989	Cadps	1	1	1
MGI:1913697	66447	Mgst3	4259	MGST3	289197	Mgst3	1	1	1
MGI:1349762	22240	Dpysl3	1809	DPYSL3	25418	Dpysl3	1	1	1
MGI:2429763	208869	Dock3	1795	DOCK3	315992	Dock3	1	1	1
MGI:98085	20014	Rpn2	6185	RPN2	64701	Rpn2	1	1	1
MGI:2136772	80743	Vps16	64601	VPS16	296159	Vps16	1	1	1
MGI:1918012	70762	Dclk2	166614	DCLK2	310698	Dclk2	1	1	1
MGI:1097682	20103	Rps5	6193	RPS5	25538	Rps5	1	1	1
MGI:1913986	66736	Emc2	9694	EMC2	362905	Emc2	1	1	1
MGI:98159	20104	Rps6	6194	RPS6	29304	Rps6	1	1	1
MGI:107771	109934	Abr	29	ABR	287537	Abr	1	0	1
MGI:107734	11776	Ap3d1	8943	AP3D1	314633	Ap3d1	1	1	1
MGI:1098586	52055	Rab11fip5	26056	RAB11FIP5	312502	Rab11fip5	1	1	1
MGI:1202388	14457	Gas7	8522	GAS7	85246	Gas7	1	1	1
MGI:1914291	67041	Oxct1	5019	OXCT1	690163	Oxct1	1	1	1
MGI:98146	20084	Rps18	6222	RPS18	294282	Rps18	1	1	1
MGI:107738	234663	Dync1li2	1783	DYNC1LI2	81655	Dync1li2	1	1	1
MGI:99685	20191	Ryr2	6262	RYR2	689560	Ryr2	1	1	1
MGI:109611	109620	Dsp	1832	DSP	306871	Dsp	1	1	1
MGI:1920393	207615	Wdr37	22884	WDR37	307075	Wdr37	1	1	1
MGI:2441982	214579	Aldh5a1	7915	ALDH5A1	291133	Aldh5a1	1	1	1
MGI:1929772	65254	Dpysl5	56896	DPYSL5	65208	Dpysl5	1	1	1
MGI:1922867	75617	Rps25	6230	RPS25	122799	Rps25	1	1	1
MGI:98817	22027	Hsp90b1	7184	HSP90B1	362862	Hsp90b1	1	1	1
MGI:1261820	71902	Cand1	55832	CAND1	117152	Cand1	1	1	1
MGI:894320	11758	Prdx6	9588	PRDX6	94167	Prdx6	1	1	1
MGI:1334445	12891	Cpne6	9362	CPNE6	691478	Cpne6	1	1	1
MGI:1920978	73728	Psd	5662	PSD	171381	Psd	1	0	1
MGI:2443834	327814	Ppfia2	8499	PPFIA2	362876	Ppfia2	1	1	1
MGI:2445171	320981	Enpp6	133121	ENPP6	306460	Enpp6	1	1	1
MGI:2385131	227700	Sh3glb2	56904	SH3GLB2	311848	Sh3glb2	1	1	1
MGI:894313	19346	Rab6a	5870	RAB6A	84379	Rab6a	1	1	1
MGI:102643	17880	Myh11	4629	MYH11	24582	Myh11	1	0	1
MGI:2443456	224617	Tbc1d24	57465	TBC1D24	287110	Tbc1d24	1	1	1
MGI:2136957	94040	Clmn	79789	CLMN	299285	Clmn	1	0	1
MGI:1933786	83945	Dnaja3	9093	DNAJA3	360481	Dnaja3	1	1	1
MGI:102503	17709	mt-Co2	4513	COX2	26198	COX2	1	1	1
MGI:1921575	74325	Cltb	1212	CLTB	116561	Cltb	1	1	1
MGI:1915592	68342	Ndufb10	4716	NDUFB10	681418	Ndufb10	1	1	1
MGI:1914195	66945	Sdha	6389	SDHA	157074	Sdha	1	1	1
MGI:88208	12215	Bsg	682	BSG	25246	Bsg	1	1	1
MGI:95485	14104	Fasn	2194	FASN	50671	Fasn	1	1	1
MGI:1891731	56424	Stub1	10273	STUB1	287155	Stub1	1	0	1
MGI:106636	11958	Atp5k	521	ATP5I	140608	Atp5i	1	1	1
MGI:1889341	57874	Hacd3	51495	HACD3	300783	Hacd3	1	1	1
