"PMID","Year","Author","LastName","name","Iteration","Iteration (#1)"
"8668125","1996","JiangWWMyco Pharmaceuticals Inc., Cambridge, MA 02139, USA.","Jiang","JIANG_1996",40,3
"8668348","1996","PapinCCUnité Mixte de Recherche 146 du CNRS, Institut Curie, Orsay, France.","Papin","PAPIN_1996",41,3
"8670861","1996","BreezeA LALProtein Structure Laboratory, Zeneca Pharmaceuticals, Mereside, Alderley Park, Cheshire, UK.","Breeze","BREEZE_1996",42,3
"8670882","1996","Van AelstLLCold Spring Harbor Laboratory, PO Box 100, Cold Spring Harbor, NY 11724, USA.","Van Aelst","VAN AELST_1996",43,3
"8681376","1996","BoldinM PMPDepartment of Membrane Research and Biophysics, The Weizmann Institute of Science, Rehovot, Israel.","Boldin","BOLDIN_1996",44,3
"8684459","1996","YangX JXJLaboratory of Molecular Growth Regulation, National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, Maryland 20892-2753, USA.","Yang","YANG_1996",45,3
"8692945","1996","WangH GHGThe Burnham Institute, La Jolla, CA 92037, USA.","Wang","WANG_1996",46,3
"8694767","1996","OehrleinS ASAInstitute of Physiological Chemistry, Johannes-Gutenberg University, Mainz, Germany.","Oehrlein","OEHRLEIN_1996",47,3
"8702625","1996","KalchmanM AMADepartment of Medical Genetics, University of British Columbia, Vancouver, British Columbia, Canada V6T 1Z4.","Kalchman","KALCHMAN_1996",48,3
"8702721","1996","VincenzCCDepartment of Pathology, University of Michigan Medical School, Ann Arbor, Michigan 48109, USA.","Vincenz","VINCENZ_1996",49,3
"8702753","1996","VadlamudiR KRKDivision of Tumor Virology, Dana-Farber Cancer Institute, Harvard Medical School, Boston, Massachusetts 02115, USA.","Vadlamudi","VADLAMUDI_1996",0,4
"8702870","1996","CreasyC LCLFox Chase Cancer Center, Philadelphia, Pennsylvania 19111, USA.","Creasy","CREASY_1996",1,4
"8706741","1996","JohannesLLService de Neurobiologie Physico-Chimique, Centre National de la Recherche Scientifique UPR 9071, Paris, France.","Johannes","JOHANNES_1996",2,4
"8736558","1996","QinJJLaboratory of Chemical Physics, National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, Bethesda, MD 20892-0520, USA.","Qin","QIN_1996",3,4
"8749392","1995","KeranenL MLMDepartment of Pharmacology, University of California at San Diego, La Jolla 92093-0640, USA.","Keranen","KERANEN_1995",4,4
"8752212","1996","MohammadiMMDepartment of Pharmacology, New York University Medical Center, New York 10016, USA.","Mohammadi","MOHAMMADI_1996",5,4
"8756332","1996","NassarNNMax-Planck-Institut für molekulare Physiologie, Abteilung Strukturelle Biologie, Dortmund, Germany.","Nassar","NASSAR_1996",6,4
"8756626","1996","ChenC FCFCenter for Molecular Medicine, Institute of Biotechnology, University of Texas Health Science Center at San Antonio 78245, USA.","Chen","CHEN_1996",7,4
"8757804","1996","BullockT LTLMRC Laboratory of Molecular Biology, Cambridge, UK.","Bullock","BULLOCK_1996",8,4
"8760387","1996","JagadishM NMNCSIRO, Division of Biomolecular Engineering, Parkville, Victoria, Australia.","Jagadish","JAGADISH_1996",9,4
"8761950","1996","HubbersteyAADepartment of Medical Biochemistry, University of Calgary Health Science Centre, Alberta, Canada.","Hubberstey","HUBBERSTEY_1996",10,4
"8764099","1996","MorrioneAAKimmel Cancer Center, Thomas Jefferson University, Philadelphia, Pennsylvania 19107, USA.","Morrione","MORRIONE_1996",11,4
"8769096","1996","HottaKKDepartment of Molecular Biology and Biochemistry, Osaka University Medical School, Suita, Japan.","Hotta","HOTTA_1996",12,4
"8772199","1996","ZhangXXDepartment of Molecular and Cellular Biology, Harvard University, Cambridge, MA 02138, USA.","Zhang","ZHANG_1996",13,4
"8774846","1996","CliftonA DADMRC Protein Phosphorylation Unit, Department of Biochemistry, University of Dundee, Scotland, UK.","Clifton","CLIFTON_1996",14,4
"8774883","1996","HuntT WTWDepartment of Molecular and Cellular Biology, Harvard University, Cambridge, Massachusetts 02138, USA.","Hunt","HUNT_1996",15,4
"8776723","1996","DeyB RBRMetabolism Branch, National Cancer Institute, National Institutes of Health, Bethesda, Maryland 20892, USA.","Dey","DEY_1996",16,4
"8780649","1996","MüllerB MBMCenter for Molecular Neurobiology, University of Hamburg, Federal Republic of Germany.","Müller","MÜLLER_1996",17,4
"8786425","1996","HataYYDepartment of Molecular Genetics, The University of Texa Southwestern Medical Center at Dallas, 75235, USA.","Hata","HATA_1996",18,4
"8798454","1996","LatourSSMcGill Cancer Centre, McGill University, Montréal, Canada H3G 1Y6.","Latour","LATOUR_1996",19,4
"8798490","1996","FujisawaKKDepartment of Pharmacology, Kyoto University Faculty of Medicine, Sakyo-ku, Kyoto 606, Japan.","Fujisawa","FUJISAWA_1996",20,4
"8798570","1996","SteinEEDepartments of Pharmacology, Vanderbilt University School of Medicine, Nashville, Tennessee 37232, USA.","Stein","STEIN_1996",21,4
"8804412","1996","TeraokaHHDepartment of Pathological Biochemistry, Tokyo Medical and Dental University, Japan. hteraoka.pbc@mri1.mri.tmd.ac.jp","Teraoka","TERAOKA_1996",22,4
"8805587","1996","HasemannC ACADepartment of Internal Medicine, University of Texas Southwestern Medical Center, 5323 Harry Hines Blvd., Dallas, TX 75235-8884, USA. hasemann@howie.swmed.edu","Hasemann","HASEMANN_1996",23,4
"8806611","1996","KimJ MJMDepartment of Biochemistry, College of Natural Sciences, Kyungpook National University, Taegu, Korea.","Kim","KIM_1996",24,4
"8816444","1996","MéthotNNDepartment of Biochemistry, McGill University, Montréal, Québec, Canada.","Méthot","MÉTHOT_1996",25,4
"8816452","1996","ZhangW JWJDepartment of Pediatrics, Washington University School of Medicine, St. Louis, Missouri 63110, USA.","Zhang","ZHANG_1996",26,4
"8816475","1996","SchlaepferD DDDMolecular Biology and Virology Laboratory, Salk Institute for Biological Studies, La Jolla, California 92037, USA.","Schlaepfer","SCHLAEPFER_1996",27,4
"8816763","1996","RhoS BSBDepartment of Biology, Sung Kyun Kwan University, Suwon, Kyunggido, South Korea.","Rho","RHO_1996",28,4
"8824178","1996","GarciaK CKCDepartment of Molecular Biology and the Skaggs Institute of Chemical Biology, Scripps Research Institute, 10550 N. Torrey Pines Road, La Jolla, CA 92037, USA.","Garcia","GARCIA_1996",29,4
"8824244","1996","OffermannsSSDivision of Biology 147-75, California Institute of Technology, Pasadena, California 91125, USA.","Offermanns","OFFERMANNS_1996",30,4
"8845374","1995","LombardoC RCRDepartment of Protein Biochemistry, Glaxo Wellcome, Inc., Research Triangle Park, North Carolina 27709, USA.","Lombardo","LOMBARDO_1995",31,4
"8846788","1995","CavigelliMMDepartment of Pharmacology, School of Medicine, University of California at San Diego, La Jolla 92093-0636, USA.","Cavigelli","CAVIGELLI_1995",32,4
"8848048","1996","BhattacharyaSSDana-Farber Cancer Institute and Harvard Medical School, Boston, Massachusetts 02115, USA.","Bhattacharya","BHATTACHARYA_1996",33,4
"8849724","1996","TanakaSSDepartment of Cell Biology, Yale University School of Medicine, New Haven, Connecticut 06510, USA.","Tanaka","TANAKA_1996",34,4
"8858162","1996","FaulstichDDInstitut für Biochemie I, Heidelberg, Germany.","Faulstich","FAULSTICH_1996",35,4
"8870675","1996","CrosslandSSSection of Cell Biology and Experimental Pathology, Institute of Cancer Research, Haddow Laboratories, Sutton, Surrey, U.K.","Crossland","CROSSLAND_1996",36,4
"8870681","1996","GarrigaJJFels Institute for Cancer Research and Molecular Biology, Temple University School of Medicine, Philadelphia, PA 19140, USA.","Garriga","GARRIGA_1996",37,4
"8871564","1996","FunkeBBInstitut für Virologie und Immunbiologie der Universität Würzburg, Germany.","Funke","FUNKE_1996",38,4
"8872303","1996","ChaoSSDepartment of Neurosurgery, Children's Hospital, Boston, MA 02115, USA.","Chao","CHAO_1996",39,4
"8878483","1996","HollandS JSJProgramme in Molecular Biology and Cancer, Samuel Lunenfeld Research Institute, Mount Sinai Hospital, Toronto, Ontario, Canada.","Holland","HOLLAND_1996",40,4
"8894693","1996","BresslerS LSLDepartment of Pathology, University of Washington School of Medicine, Seattle 98195-7470, USA.","Bressler","BRESSLER_1996",41,4
"8895367","1996","RocchiSSInstitut National de la Santé et de la Recherche Médicale (INSERM) U145, Nice, France.","Rocchi","ROCCHI_1996",42,4
"8900189","1996","ShimizuKKDepartment of Molecular Biology and Biochemistry, Osaka University Medical School, Suita 565, Japan.","Shimizu","SHIMIZU_1996",43,4
"8900205","1996","TsygankovA YAYDepartment of Microbiology and Immunology, Temple University School of Medicine, Philadelphia, Pennsylvania 19140, USA.","Tsygankov","TSYGANKOV_1996",44,4
"8906799","1996","OkuraTTDivision of Molecular Medicine, The University of Texas-Houston Health Science Center 77030, USA.","Okura","OKURA_1996",45,4
"8910387","1996","HawleyS ASABiochemistry Department, The University, Dundee DD1 4HN, Scotland, United Kingdom. d.g.hardie@dundee.ac.uk","Hawley","HAWLEY_1996",46,4
"8910496","1996","AlamM RMRDepartment of Neuroscience, The Johns Hopkins University School of Medicine, Baltimore, Maryland 21205, USA.","Alam","ALAM_1996",47,4
"8921390","1996","ShenZZLife Sciences Division, Los Alamos National Laboratories, New Mexico 87545, USA.","Shen","SHEN_1996",48,4
"8938729","1996","KimEEHoward Hughes Medical Institute, Department of Neurobiology, Massachusetts General Hospital, Boston 02114, USA.","Kim","KIM_1996",49,4
"8939933","1996","PetersonS NSNDivision of Cell Biology, Glaxo Wellcome Inc., Research Triangle Park, North Carolina 27709, USA.","Peterson","PETERSON_1996",0,5
"8940013","1996","ChookY MYMDepartment of Biochemistry, University of Toronto, Ontario, Canada.","Chook","CHOOK_1996",1,5
"8940095","1996","KurodaSSBiosignal Research Center, Kobe University, Kobe 657, Japan. skuroda@inherit.biosig.kobe-u.ac.jp","Kuroda","KURODA_1996",2,5
"8940097","1996","WrightD ADADepartment of Medicine, Division of Immunology, Children's Hospital, and Department of Pediatrics, Harvard Medical School, Boston, Massachusetts 02115, USA.","Wright","WRIGHT_1996",3,5
"8940188","1996","OmkumarR VRVDivision of Biology, California Institute of Technology, Pasadena, California 91125, USA.","Omkumar","OMKUMAR_1996",4,5
"8941362","1996","JanknechtRRInstitute for Molecular Biology, Hannover Medical School, Germany.","Janknecht","JANKNECHT_1996",5,5
"8941725","1996","MatsuoTTUi Laboratory, Institute of Physical and Chemical Research, Wako-shi, Japan.","Matsuo","MATSUO_1996",6,5
"8945521","1996","OgryzkoV VVVLaboratory of Molecular Growth Regulation, National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, Maryland 20892-2753, USA.","Ogryzko","OGRYZKO_1996",7,5
"8955125","1996","ChenC FCFDepartment of Molecular Medicine, Institute of Biotechnology, The University of Texas Health Science Center at San Antonio, San Antonio, Texas 78245-3207, USA. leew@uthscsa.edu","Chen","CHEN_1996",8,5
"8955134","1996","ChambraudBBINSERM (U33) and Collège de France, 80 rue du Général Leclerc, 94276 Bicêtre Cédex, France.","Chambraud","CHAMBRAUD_1996",9,5
"8959326","1996","VogelWWDepartment of Molecular Biology, Max-Planck-Institut für Blochemie, Martinsried, Germany. vogel@mshri.on.ca","Vogel","VOGEL_1996",10,5
"8962055","1996","RobertsD LDLDepartment of Biochemistry, Medical College of Wisconsin, Milwaukee 53226, USA.","Roberts","ROBERTS_1996",11,5
"8962078","1996","SrinivasulaS MSMDepartment of Biochemistry and Molecular Pharmacology, Jefferson Medical College, Philadelphia, PA 19107, USA.","Srinivasula","SRINIVASULA_1996",12,5
"8978305","1997","HeaneyCCDivision of Hematology and Medical Oncology, Oregon Health Sciences University, Portland 97201, USA.","Heaney","HEANEY_1997",13,5
"8980147","1996","PostM AMARammelkamp Research Center, Case Western Reserve University, Cleveland, OH 44109, USA. mpost@research.mhmc.org","Post","POST_1996",14,5
"8986788","1996","De VriesLLDivision of Cellular and Molecular Medicine, University of California at San Diego, La Jolla 92093-0651, USA.","De Vries","DE VRIES_1996",15,5
"8993318","1997","StabachP RPRDepartment of Pathology, Yale University School of Medicine, New Haven, Connecticut 06510, USA.","Stabach","STABACH_1997",16,5
"8995217","1997","HuangC KCKDepartment of Pathology, University of Connecticut Health Center, Farmington 06030-3105, USA.","Huang","HUANG_1997",17,5
"8995282","1997","AhmadFFDorrance H. Hamilton Research Laboratories, Department of Medicine, Jefferson Medical College of Thomas Jefferson University, Philadelphia, Pennsylvania 19107, USA.","Ahmad","AHMAD_1997",18,5
"8995352","1997","LiXXDepartment of Physiology, The Johns Hopkins University School of Medicine, Baltimore, Maryland 21205, USA.","Li","LI_1997",19,5
"8995385","1997","KrumpEEDivision of Cell Biology, Research Institute, The Hospital for Sick Children, Toronto, Ontario, Canada.","Krump","KRUMP_1997",20,5
"8995399","1997","YinTTWalther Oncology Center, Indiana University School of Medicine, Indianapolis 46202, USA.","Yin","YIN_1997",21,5
"8995432","1997","VenemaR CRCDepartment of Pediatrics, Medical College of Georgia, Augusta 30912, USA. rvenema@mail.mcg.edu","Venema","VENEMA_1997",22,5
"8999861","1997","AuethavekiatVVDepartment of Internal Medicine, Washington University School of Medicine, St. Louis, Missouri 63110, USA.","Auethavekiat","AUETHAVEKIAT_1997",23,5
"8999909","1997","JückerMMDepartment of Microbiology and Immunology, University of Maryland School of Medicine, Baltimore, Maryland 21201, USA.","Jücker","JÜCKER_1997",24,5
"8999968","1997","BetzAAMax-Planck-Institut für experimentelle Medizin, Abteilung Molekulare Neurobiologie, Hermann-Rein-Strasse 3, D-37075 Göttingen, Federal Republic of Germany.","Betz","BETZ_1997",25,5
"9001246","1997","YeeW MWMDepartment of Neuroscience, Johns Hopkins University School of Medicine, Baltimore, Maryland 21205, USA.","Yee","YEE_1997",26,5
"9003791","1996","AndjelkovićNNFriedrich Miescher-Institut, Basel, Switzerland.","Andjelković","ANDJELKOVIĆ_1996",27,5
"9006895","1997","MartiAADiabetes Unit and Medical Services, Massachusetts General Hospital and Harvard Medical School, Boston, Massachusetts 021291, USA.","Marti","MARTI_1997",28,5
"9009191","1997","WyszynskiMMHoward Hughes Medical Institute, Harvard Medical School, Boston, Massachusetts 02114, USA.","Wyszynski","WYSZYNSKI_1997",29,5
"9012831","1997","YangWWDepartment of Molecular Biology and Genetics, Johns Hopkins University School of Medicine, Baltimore, MD 21205, USA.","Yang","YANG_1997",30,5
"9013636","1997","OjaniemiMMLa Jolla Cancer Research Center, The Burnham Institute, La Jolla, California 92037, USA.","Ojaniemi","OJANIEMI_1997",31,5
"9013868","1997","AokiKKDepartment of Immunology, National Institute of Health, Shinjuku-ku, Tokyo, Japan.","Aoki","AOKI_1997",32,5
"9020169","1997","ProbstM RMRJonsson Comprehensive Cancer Center, School of Medicine, UCLA, Los Angeles, California 90095, USA.","Probst","PROBST_1997",33,5
"9020361","1997","MalininN LNLDepartment of Membrane Research and Biophysics, The Weizmann Institute of Science, Rehovot, Israel.","Malinin","MALININ_1997",34,5
"9024696","1997","KimEEHoward Hughes Medical Institute, Department of Neurobiology, Massachusetts General Hospital and Harvard Medical School, Boston 02114, USA.","Kim","KIM_1997",35,5
"9030619","1997","HaoJ CJCDepartment of Molecular and Cell Biology, University of California, Berkeley, California 94720, USA.","Hao","HAO_1997",36,5
"9033597","1997","YangCCDepartment of Biochemistry and Biophysics, Washington State University, Pullman 99164-4660, USA.","Yang","YANG_1997",37,5
"9038142","1997","KanohHHHoward Hughes Medical Institute and the Department of Molecular Physiology and Biophysics and Pharmacology, Vanderbilt University School of Medicine, Nashville, Tennessee 37232, USA.","Kanoh","KANOH_1997",38,5
"9038154","1997","PolteT RTRDepartment of Cell Biology, Vanderbilt University School of Medicine, Nashville, Tennessee 37232, USA.","Polte","POLTE_1997",39,5
"9042965","1997","BoldyreffBBBiokemisk Institut, Odense Universitet, Denmark. boldy@biochem.ou.dk","Boldyreff","BOLDYREFF_1997",40,5
"9045618","1997","XiaoG HGHDivisions of Medical, Fox Chase Cancer Center, Philadelphia, Pennsylvania 19111, USA.","Xiao","XIAO_1997",41,5
"9047237","1997","RaabMMDivision of Tumor Immunology, Dana-Farber Cancer Institute, Harvard Medical School, Boston, Massachusetts 02115, USA.","Raab","RAAB_1997",42,5
"9047334","1997","JoshiA KAKChildren's Hospital Oakland Research Institute, California 94609, USA.","Joshi","JOSHI_1997",43,5
"9047382","1997","FujitaniYYDepartment of Molecular Oncology, Biomedical Research Center, Osaka University Medical School, Suita, Japan.","Fujitani","FUJITANI_1997",44,5
