MGI.ID	MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	RAT.ENTREZ.ID	RAT.GENE.NAME	COUGHENOUR_2004	MORCIANO_2005	BURRE_2006	TAKAMORI_2006	MORCIANO_2009	GORINI_2010	GRONBORG_2010	BOYKEN_2013	WILHELM_2014	WEINGARTEN_2014	TAOUFIQ_2020	TAOUFIQ_2020_SV_RESIDENTS	count
MGI:1923864	76614	Immt	10989	IMMT	312444	Immt	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:88110	11938	Atp2a2	488	ATP2A2	29693	Atp2a2	0	0	0	0	0	0	0	1	1	1	1	0	4
MGI:1926170	78920	Dlst	1743	DLST	299201	Dlst	0	0	0	1	0	0	0	1	1	0	1	0	4
MGI:2137679	94280	Sfxn3	81855	SFXN3	65042	Sfxn3	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:88025	109676	Ank2	287	ANK2	362036	Ank2	0	0	0	0	0	0	0	1	0	1	1	0	3
MGI:2443241	227197	Ndufs1	4719	NDUFS1	301458	Ndufs1	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1915974	68724	Arl8a	127829	ARL8A	498234	Arl8a	0	0	1	1	0	0	1	1	0	1	1	0	6
MGI:1913687	66437	Fis1	51024	FIS1	288584	Fis1	0	0	0	1	0	0	1	1	1	0	1	0	5
MGI:1100495	11950	Atp5f1	515	ATP5F1	171375	Atp5pb	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:894291	216739	Acsl6	23305	ACSL6	117243	Acsl6	0	0	0	0	0	0	1	1	1	1	1	0	5
MGI:104614	12864	Cox6c	1345	COX6C	54322	Cox6c	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:96680	16653	Kras	3845	KRAS	24525	Kras	0	0	1	1	1	0	0	0	1	0	1	0	5
MGI:107861	22151	Tubb2a	7280	TUBB2A	498736	Tubb2a	0	0	0	0	1	1	0	0	0	1	1	0	4
MGI:1914416	67166	Arl8b	55207	ARL8B	500282	Arl8b	0	0	1	0	1	0	1	0	1	0	1	0	5
MGI:99431	11840	Arf1	375	ARF1	64310	Arf1	0	1	0	0	1	0	0	0	0	1	0	0	3
MGI:99523	18477	Prdx1	5052	PRDX1	117254	Prdx1	0	0	0	0	1	0	1	0	1	1	0	0	4
MGI:95697	14580	Gfap	2670	GFAP	24387	Gfap	0	0	1	0	1	0	0	0	1	0	0	0	3
MGI:104753	269116	Nfasc	23114	NFASC	116690	Nfasc	0	0	0	1	1	0	0	0	0	1	1	0	4
MGI:106211	12540	Cdc42	998	CDC42	64465	Cdc42	0	0	0	0	1	0	0	0	1	1	1	0	4
MGI:97298	18000	02-Sep	4735	02-Sep	117515	Septin2	0	1	1	0	1	0	0	0	1	0	0	0	4
MGI:99846	14567	Gdi1	2664	GDI1	25183	Gdi1	0	0	0	0	1	0	0	0	1	1	1	0	4
MGI:97842	19324	Rab1a	5861	RAB1A	81754	Rab1a	0	0	0	0	1	0	0	0	1	0	1	0	3
MGI:95791	14718	Got1	2805	GOT1	24401	Got1	0	0	0	0	1	0	0	0	1	1	1	0	4
MGI:87906	11465	Actg1	71	ACTG1	287876	Actg1	0	1	0	0	1	0	0	0	0	0	1	0	3
MGI:97051	17449	Mdh1	4190	MDH1	24551	Mdh1	0	0	0	0	1	0	0	0	1	1	1	0	4
MGI:109547	13430	Dnm2	1785	DNM2	25751	Dnm2	0	0	0	1	1	0	1	0	1	0	1	0	5
MGI:96224	15461	Hras	3265	HRAS	293621	Hras	0	0	0	0	1	0	0	0	1	1	1	0	4
MGI:95394	13807	Eno2	2026	ENO2	24334	Eno2	0	0	0	0	1	0	0	0	1	0	1	0	3
MGI:1352498	29811	Ndrg2	57447	NDRG2	171114	Ndrg2	0	0	0	0	1	0	0	0	1	1	1	0	4
MGI:1858202	53869	Rab11a	8766	RAB11A	81830	Rab11a	0	1	1	0	1	0	0	0	0	0	1	0	4
MGI:88251	12313	Calm1	801	CALM1	24242	Calm1	0	0	0	0	0	0	1	0	1	1	1	0	4
MGI:99919	269523	Vcp	7415	VCP	116643	Vcp	0	0	0	0	0	0	1	0	1	1	1	0	4
MGI:99425	19326	Rab11b	9230	RAB11B	79434	Rab11b	0	1	1	1	0	0	1	0	1	0	1	0	6
MGI:104689	12464	Cct4	10575	CCT4	29374	Cct4	0	0	1	1	0	0	1	0	1	0	1	0	5
MGI:700009	20404	Sh3gl2	6456	SH3GL2	116743	Sh3gl2	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:1928896	56443	Arpc1a	10552	ARPC1A	81824	Arpc1a	0	0	1	1	0	0	1	0	1	0	1	0	5
MGI:1858305	53328	Pgrmc1	10857	PGRMC1	291948	Pgrmc1	0	0	0	1	0	0	1	0	1	1	1	0	5
MGI:1858964	54130	Actr1a	10121	ACTR1A	294010	Actr1a	0	0	0	0	0	1	1	0	1	0	1	0	4
MGI:1277214	52398	Septin11	55752	SEPTIN11	305227	Septin11	0	0	1	0	0	0	1	0	1	1	1	0	5
MGI:1349764	26757	Dpysl4	10570	DPYSL4	25417	Dpysl4	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:97828	110078	Pygb	5834	PYGB	25739	Pygb	0	0	0	1	0	0	1	0	1	1	1	0	5
MGI:2385902	233489	Picalm	8301	PICALM	89816	Picalm	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:1306776	17754	Map1a	4130	MAP1A	25152	Map1a	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:1313261	20743	Sptbn2	6712	SPTBN2	29211	Sptbn2	0	0	0	0	0	0	1	0	1	0	0	0	2
MGI:98217	20203	S100b	6285	S100B	25742	S100b	0	0	0	1	0	0	1	0	1	1	0	0	4
MGI:1915347	68097	Dynll2	140735	DYNLL2	140734	Dynll2	0	0	0	1	0	0	1	0	1	1	1	0	5
MGI:107163	19056	Ppp3cb	5532	PPP3CB	24675	Ppp3cb	0	0	0	0	0	0	1	0	1	1	1	0	4
MGI:95834	14827	Pdia3	2923	PDIA3	29468	Pdia3	0	0	0	1	0	0	1	0	1	1	1	0	5
MGI:101757	12631	Cfl1	1072	CFL1	29271	Cfl1	0	0	0	0	0	0	1	0	1	1	1	0	4
MGI:1923959	76709	Arpc2	10109	ARPC2	301511	Arpc2	0	0	1	1	0	0	0	0	1	0	1	0	4
MGI:98809	22003	Tpm1	7168	TPM1	24851	Tpm1	0	0	0	0	0	0	0	0	1	1	0	0	2
MGI:1196326	52589	Ncald	83988	NCALD	553106	Ncald	0	0	0	1	0	0	1	0	1	1	1	0	5
MGI:1350917	27050	Rps3	6188	RPS3	140654	Rps3	0	0	1	1	0	0	1	0	1	0	1	0	5
MGI:98535	21454	Tcp1	6950	TCP1	24818	Tcp1	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:1921367	74117	Actr3	10096	ACTR3	81732	Actr3	0	0	0	1	0	0	0	0	1	0	1	0	3
MGI:97314	18040	Nefm	4741	NEFM	24588	Nefm	0	1	1	0	0	0	1	0	1	0	0	0	4
MGI:1355333	50884	Nckap1	10787	NCKAP1	58823	Nckap1	0	0	1	0	0	1	0	0	1	1	1	0	5
MGI:109486	21672	Prdx2	7001	PRDX2	29338	Prdx2	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:95757	20527	Slc2a3	6515	SLC2A3	25551	Slc2a3	0	0	0	1	0	0	1	0	1	1	1	0	5
MGI:96015	15122	Hba-a1	3039	HBA1	25632	Hba-a1	0	0	0	1	0	0	0	0	0	0	1	0	2
MGI:1354961	104015	Synj1	8867	SYNJ1	85238	Synj1	0	0	1	1	0	0	1	0	0	0	1	0	4
MGI:1919935	72685	Dnajc6	9829	DNAJC6	313409	Dnajc6	0	0	0	1	0	0	1	0	0	0	1	0	3
MGI:1338801	20430	Cyfip1	23191	CYFIP1	308666	Cyfip1	0	0	0	1	0	0	1	0	0	1	1	0	4
MGI:105069	19341	Rab4a	5867	RAB4A	25532	Rab4a	0	0	1	1	0	0	1	0	0	0	1	0	4
MGI:99441	12716	Ckmt1	1159	CKMT1B	29593	Ckmt1	0	0	1	1	0	0	0	0	0	1	1	0	4
MGI:87902	11459	Acta1	58	ACTA1	29437	Acta1	0	0	0	1	1	0	0	1	0	0	0	0	3
MGI:97520	18563	Pcx	5091	PC	25104	Pc	0	0	0	0	0	0	1	1	1	0	0	0	3
MGI:1914195	66945	Sdha	6389	SDHA	157074	Sdha	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1929260	56428	Mtch2	23788	MTCH2	295922	Mtch2	0	0	0	0	0	0	0	1	0	1	1	0	3
MGI:1859821	54683	Prdx5	25824	PRDX5	113898	Prdx5	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1915599	68349	Ndufs3	4722	NDUFS3	295923	Ndufs3	0	0	0	0	0	0	0	1	0	1	0	0	2
MGI:1862037	57138	Slc12a5	57468	SLC12A5	171373	Slc12a5	0	0	0	0	0	0	0	1	1	1	1	0	4
MGI:97356	18103	Nme2	4831	NME2	83782	Nme2	0	0	0	0	0	0	1	1	1	0	0	0	3
MGI:2135593	97212	Hadha	3030	HADHA	170670	Hadha	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:106636	11958	Atp5k	521	ATP5I	140608	Atp5i	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1919666	72416	Lrpprc	10128	LRPPRC	313867	Lrpprc	0	0	0	0	0	0	1	1	1	0	0	0	3
MGI:1353496	11740	Slc25a5	292	SLC25A5	25176	Slc25a5	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1100500	14251	Flot1	10211	FLOT1	64665	Flot1	0	0	0	1	0	0	0	1	1	0	1	0	4
MGI:2137677	14057	Sfxn1	94081	SFXN1	364678	Sfxn1	0	0	0	0	1	0	0	1	1	0	0	0	3
MGI:1194505	12261	C1qbp	708	C1QBP	29681	C1qbp	0	0	0	0	0	0	0	1	1	0	0	0	2
MGI:1914291	67041	Oxct1	5019	OXCT1	690163	Oxct1	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1351334	27204	Syn3	8224	SYN3	29130	Syn3	0	0	0	1	0	0	1	1	1	0	1	0	5
MGI:1098267	18293	Ogdh	4967	OGDH	360975	Ogdh	0	0	0	0	0	0	0	1	1	1	1	0	4
MGI:95752	14660	Gls	2744	GLS	24398	Gls	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1277959	13385	Dlg4	1742	DLG4	29495	Dlg4	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1890894	78330	Ndufv3	4731	NDUFV3	64539	Ndufv3	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:88475	12859	Cox5b	1329	COX5B	94194	Cox5b	0	0	0	0	1	0	0	1	1	0	0	0	3
MGI:891965	22365	Vps45	11311	VPS45	64516	Vps45	0	0	0	1	0	0	1	1	0	0	1	0	4
MGI:1261855	52637	Cisd1	55847	CISD1	294362	Cisd1	0	0	0	0	1	0	0	1	1	0	0	0	3
MGI:2152971	116837	Rims1	22999	RIMS1	84556	Rims1	0	0	0	0	0	0	0	1	1	0	1	0	3
MGI:1278344	18082	Nipsnap1	8508	NIPSNAP1	360971	Nipsnap1	0	0	0	0	0	0	0	1	0	1	0	0	2
MGI:2385112	226646	Ndufs2	4720	NDUFS2	289218	Ndufs2	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:95774	14680	Gnal	2774	GNAL	24611	Gnal	0	0	0	0	1	0	0	1	1	0	0	0	3
MGI:1913826	66576	Uqcrh	7388	UQCRH	366448	Uqcrh	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:107672	14758	Gpm6b	2824	GPM6B	192179	Gpm6b	0	0	0	0	0	0	0	1	0	1	1	0	3
MGI:107418	19276	Ptprn2	5799	PTPRN2	29714	Ptprn2	0	0	0	1	0	0	1	1	1	0	1	0	5
MGI:98352	20656	Sod2	6648	SOD2	24787	Sod2	0	0	0	0	0	0	0	1	1	1	1	0	4
MGI:1913293	66043	Atp5d	513	ATP5D	245965	Atp5f1d	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1929898	57754	Cend1	51286	CEND1	361675	Cend1	0	0	0	0	0	0	0	1	1	1	1	0	4
MGI:96414	269951	Idh2	3418	IDH2	361596	Idh2	0	0	0	1	0	0	1	1	1	0	1	0	5
MGI:1932557	56384	Letm1	3954	LETM1	305457	Letm1	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1914930	67680	Sdhb	6390	SDHB	298596	Sdhb	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:106295	28185	Tomm70a	9868	TOMM70	304017	Tomm70	0	0	0	0	0	0	0	1	1	1	1	0	4
MGI:1914380	67130	Ndufa6	4700	NDUFA6	315167	Ndufa6	0	0	0	0	1	0	0	1	0	1	0	0	3
MGI:107996	110891	Slc8a2	6543	SLC8A2	140447	Slc8a2	0	0	0	1	0	0	1	1	1	0	1	0	5
MGI:1930780	77579	Myh10	4628	MYH10	79433	Myh10	0	0	0	0	0	0	1	1	1	0	0	0	3
MGI:2137858	94332	Cadm3	57863	CADM3	360882	Cadm3	0	0	0	1	0	0	0	1	0	1	1	0	4
MGI:97464	18453	P4hb	5034	P4HB	25506	P4hb	0	0	0	0	0	0	1	1	1	0	1	0	4
MGI:1916618	69368	Wdfy1	57590	WDFY1	301549	Wdfy1	0	0	1	1	0	0	0	1	0	0	1	1	4
MGI:1915058	67808	Tprgl	127262	TPRG1L	687090	Tprg1l	0	0	1	0	0	0	1	1	1	0	1	1	5
MGI:1915831	68581	Tmed10	10972	TMED10	84599	Tmed10	0	0	0	1	1	0	1	0	1	0	1	0	5
MGI:2442409	269109	Dpp10	57628	DPP10	363972	Dpp10	0	0	0	0	1	0	1	0	1	1	1	0	5
MGI:104561	108123	Napg	8774	NAPG	307382	Napg	0	0	0	0	1	0	1	0	0	1	1	0	4
MGI:88057	11816	Apoe	348	APOE	25728	Apoe	0	0	0	1	1	0	1	0	1	0	1	0	5
MGI:103149	22223	Uchl1	7345	UCHL1	29545	Uchl1	0	0	0	0	1	0	0	0	1	1	1	0	4
MGI:1353498	18674	Slc25a3	5250	SLC25A3	245959	Slc25a3	0	0	0	0	1	0	0	0	1	1	0	0	3
MGI:95780	14687	Gnaz	2781	GNAZ	25740	Gnaz	0	0	0	1	1	0	0	0	1	0	1	0	4
MGI:109239	16498	Kcnab2	8514	KCNAB2	29738	Kcnab2	0	0	0	0	1	0	0	0	1	1	1	0	4
MGI:95766	14672	Gna11	2767	GNA11	81662	Gna11	0	0	0	0	1	0	0	0	1	1	1	0	4
MGI:102776	11767	Ap1m1	8907	AP1M1	306332	Ap1m1	0	0	0	0	1	0	0	0	1	0	0	0	2
MGI:107804	22143	Tuba1b	10376	TUBA1B	500929	Tuba1b	0	1	0	0	1	0	1	0	0	1	0	0	4
MGI:88109	11932	Atp1b2	482	ATP1B2	24214	Atp1b2	0	0	0	0	1	0	0	0	0	1	1	0	3
MGI:98351	20655	Sod1	6647	SOD1	24786	Sod1	0	0	0	0	1	0	0	0	1	1	1	0	4
MGI:96955	17254	Slc3a2	6520	SLC3A2	50567	Slc3a2	0	0	0	0	1	0	0	0	1	1	1	0	4
MGI:96721	16728	L1cam	3897	L1CAM	50687	L1cam	0	0	0	0	1	0	0	0	1	0	1	0	3
MGI:97552	18648	Pgam1	5223	PGAM1	24642	Pgam1	0	0	0	0	1	0	0	0	0	1	1	0	3
MGI:97844	19340	Rab3d	9545	RAB3D	140665	Rab3d	0	1	1	1	1	0	0	0	0	0	0	0	4
MGI:1890226	59095	Fxyd6	53826	FXYD6	63847	Fxyd6	0	0	0	0	1	0	0	0	1	1	0	0	3
MGI:1096398	12520	Cd81	975	CD81	25621	Cd81	0	0	0	0	1	0	0	0	1	1	0	0	3
MGI:1927664	64383	Sirt2	22933	SIRT2	361532	Sirt2	0	0	0	1	0	0	1	0	1	1	1	0	5
MGI:1277151	20617	Snca	6622	SNCA	29219	Snca	0	0	0	0	0	0	0	0	1	1	1	0	3
MGI:108092	30948	Bin1	274	BIN1	117028	Bin1	0	0	0	0	0	0	1	0	1	1	1	0	4
MGI:1344408	23980	Pebp1	5037	PEBP1	29542	Pebp1	0	0	0	0	0	0	0	0	1	1	1	0	3
MGI:107745	13191	Dctn1	1639	DCTN1	29167	Dctn1	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:95485	14104	Fasn	2194	FASN	50671	Fasn	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:1321159	19052	Ppp2ca	5515	PPP2CA	24672	Ppp2ca	0	0	0	0	0	0	0	0	1	1	1	0	3
MGI:109555	19181	Psmc2	5701	PSMC2	25581	Psmc2	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:97596	18751	Prkcb	5579	PRKCB	25023	Prkcb	0	0	1	1	0	0	1	0	1	0	1	0	5
MGI:95630	243616	Slc6a11	6538	SLC6A11	79213	Slc6a11	0	0	0	0	0	0	0	0	1	1	1	0	3
MGI:1346858	26413	Mapk1	5594	MAPK1	116590	Mapk1	0	0	1	0	0	0	0	0	1	0	1	0	3
MGI:104767	625249	Gpx4	2879	GPX4	29328	Gpx4	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:97613	18795	Plcb1	23236	PLCB1	24654	Plcb1	0	0	0	0	0	0	0	0	1	1	1	0	3
MGI:2384296	235604	Camkv	79012	CAMKV	79011	Camkv	0	0	0	0	0	0	1	0	1	1	1	0	4
MGI:1914347	67097	Rps10	6204	RPS10	100363439	Rps10l1	0	0	1	0	0	0	1	0	1	0	0	0	3
MGI:1098269	16574	Kif5c	3800	KIF5C	311024	Kif5c	0	0	0	0	0	1	1	0	1	0	1	0	4
MGI:96020	15127	Hbb	3043	HBB	24440	Hbb	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:2150150	94229	Slc4a10	57282	SLC4A10	295645	Slc4a10	0	0	0	0	0	0	0	0	1	1	1	0	3
MGI:97775	19139	Prps1	5631	PRPS1	29562	Prps1	0	0	0	0	0	0	1	0	1	0	0	0	2
MGI:1341878	13660	Ehd1	10938	EHD1	293692	Ehd1	0	0	1	0	0	0	1	0	1	0	1	0	4
MGI:1928744	56491	Vapb	9217	VAPB	60431	Vapb	0	0	1	0	0	0	1	0	1	0	1	0	4
MGI:104652	12345	Capzb	832	CAPZB	298584	Capzb	0	0	0	1	0	0	0	0	1	1	1	0	4
MGI:104708	12462	Cct3	7203	CCT3	295230	Cct3	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:97595	18750	Prkca	5578	PRKCA	24680	Prkca	0	0	1	0	0	0	1	0	1	0	1	0	4
MGI:97572	18673	Phb	5245	PHB	25344	Phb	0	0	0	0	0	0	0	0	1	1	0	0	2
MGI:95288	13629	Eef2	1938	EEF2	29565	Eef2	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:1096342	11848	Rhoa	387	RHOA	117273	Rhoa	0	0	0	0	0	0	0	0	1	1	1	0	3
MGI:1914852	67602	Necap1	25977	NECAP1	312694	Necap1	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:1349450	26949	Vat1	10493	VAT1	287721	Vat1	0	0	1	1	0	0	0	0	1	0	1	1	4
MGI:97750	19035	Ppib	5479	PPIB	64367	Ppib	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:1098754	19182	Psmc3	5702	PSMC3	29677	Psmc3	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:96650	16480	Jup	3728	JUP	81679	Jup	0	0	0	0	0	0	0	0	1	0	1	0	2
MGI:103574	218038	Amph	273	AMPH	60668	Amph	0	0	0	0	0	0	1	0	1	1	1	0	4
MGI:1923749	76499	Clasp2	23122	CLASP2	114514	Clasp2	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:1306778	17755	Map1b	4131	MAP1B	29456	Map1b	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:1098268	16573	Kif5b	3799	KIF5B	117550	Kif5b	0	0	0	1	0	1	0	0	1	0	1	0	4
MGI:2442982	235442	Rab8b	51762	RAB8B	266688	Rab8b	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:1277113	107975	Pacs1	55690	PACS1	171444	Pacs1	0	0	0	0	0	1	1	0	1	0	1	0	4
MGI:1931527	50709	H1f4	3008	H1-4	201097	H1f4	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:1922967	75717	Cul5	8065	CUL5	64624	Cul5	0	0	1	0	0	0	0	0	1	0	0	0	2
MGI:1927555	54403	Slc4a4	8671	SLC4A4	84484	Slc4a4	0	0	0	0	0	0	0	0	1	1	1	0	3
MGI:95541	14225	Fkbp1a	2280	FKBP1A	25639	Fkbp1a	0	0	0	0	0	0	0	0	1	1	1	0	3
MGI:1261820	71902	Cand1	55832	CAND1	117152	Cand1	0	0	0	0	0	0	1	0	1	1	0	0	3
MGI:107387	11829	Aqp4	361	AQP4	25293	Aqp4	0	0	0	0	0	0	0	0	1	1	0	0	2
MGI:98118	20055	Rps16	6217	RPS16	140655	Rps16	0	0	1	0	0	0	1	0	1	0	1	0	4
MGI:96242	15510	Hspd1	3329	HSPD1	63868	Hspd1	0	0	0	0	0	0	0	0	1	1	0	0	2
MGI:97769	19122	Prnp	5621	PRNP	24686	Prnp	0	0	0	0	0	0	1	0	1	1	1	0	4
MGI:98073	19989	Rpl7	6129	RPL7	297755	Rpl7	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:894313	19346	Rab6a	5870	RAB6A	84379	Rab6a	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:1914410	67160	Eef1g	1937	EEF1G	293725	Eef1g	0	0	0	0	0	0	1	0	1	0	0	0	2
MGI:97180	17762	Mapt	4137	MAPT	29477	Mapt	0	0	0	0	0	0	1	0	1	1	1	0	4
MGI:96623	16438	Itpr1	3708	ITPR1	25262	Itpr1	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:2135610	235661	Dync1li1	51143	DYNC1LI1	252902	Dync1li1	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:97830	19309	Pygm	5837	PYGM	24701	Pygm	0	0	0	1	0	0	1	0	1	1	1	0	5
MGI:88262	12331	Cap1	10487	CAP1	64185	Cap1	0	0	0	0	0	0	1	0	1	1	0	0	3
MGI:107949	11852	Rhob	388	RHOB	64373	Rhob	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:97397	330908	Opcml	4978	OPCML	116597	Opcml	0	0	0	1	0	0	0	0	1	0	1	0	3
MGI:1889011	104069	Sncb	6620	SNCB	113893	Sncb	0	0	0	0	0	0	1	0	1	1	1	0	4
MGI:108030	12282	Hyou1	10525	HYOU1	192235	Hyou1	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:96739	16765	Stmn1	3925	STMN1	29332	Stmn1	0	0	0	0	0	0	0	0	1	1	1	0	3
MGI:88252	12317	Calr	811	CALR	64202	Calr	0	0	0	0	0	0	1	0	1	0	1	0	3
MGI:106248	276770	Eif5a	1984	EIF5A	287444	Eif5a	0	0	0	0	0	0	0	0	1	0	0	0	1
MGI:894315	215449	Rap1b	5908	RAP1B	171337	Rap1b	0	0	0	1	0	0	1	0	1	0	1	0	4
MGI:1920198	72948	Tppp	11076	TPPP	361466	Tppp	0	0	0	1	0	0	1	0	0	1	1	0	4
MGI:95768	14674	Gna13	10672	GNA13	303634	Gna13	0	0	0	1	0	0	1	0	0	0	1	0	3
MGI:2146021	105853	Mal2	114569	MAL2	362911	Mal2	0	0	1	1	0	0	1	0	0	1	1	0	5
MGI:105938	19344	Rab5b	5869	RAB5B	288779	Rab5b	0	0	1	0	0	0	1	0	0	0	1	1	3
MGI:1923588	76338	Rab2b	84932	RAB2B	305853	Rab2b	0	1	1	1	0	0	1	0	0	0	1	0	5
MGI:107807	22272	Uqcrq	27089	UQCRQ	497902	Uqcrq	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1919214	108888	Atad3a	55210	ATAD3A	298682	Atad3a	0	0	0	0	0	0	0	1	1	0	0	0	2
MGI:103309	14252	Flot2	2319	FLOT2	83764	Flot2	0	0	0	0	0	0	0	1	1	0	1	0	3
MGI:99778	14571	Gpd2	2820	GPD2	25062	Gpd2	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:2158650	170718	Idh3b	3420	IDH3B	94173	Idh3b	0	0	0	0	0	0	0	1	1	0	1	0	3
MGI:107717	17886	Myh9	4627	MYH9	100911597	Myh9	0	0	0	0	0	0	1	1	0	0	0	0	2
MGI:1919410	72160	Tmem163	81615	TMEM163	360839	Tmem163	0	0	0	0	0	0	0	1	1	0	1	1	3
MGI:1913697	66447	Mgst3	4259	MGST3	289197	Mgst3	0	0	0	0	0	0	0	1	0	1	0	0	2
MGI:1915903	68653	Samm50	25813	SAMM50	300111	Samm50	0	0	0	0	0	0	0	1	1	0	0	0	2
MGI:3039785	240057	Syngap1	8831	SYNGAP1	192117	Syngap1	0	0	0	0	0	0	0	1	1	1	1	0	4
MGI:103241	20874	Slk	9748	SLK	54308	Slk	0	0	0	0	0	0	0	1	1	0	1	0	3
MGI:88295	12293	Cacna2d1	781	CACNA2D1	25399	Cacna2d1	0	0	0	0	1	0	0	1	0	1	1	0	4
MGI:1889341	57874	Hacd3	51495	HACD3	300783	Hacd3	0	0	0	0	0	0	1	1	0	0	1	0	3
MGI:1927234	56451	Suclg1	8802	SUCLG1	114597	Suclg1	0	0	0	0	0	0	0	1	1	1	1	0	4
MGI:1316715	12866	Cox7a2	1347	COX7A2	29507	Cox7a2	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:97592	18747	Prkaca	5566	PRKACA	25636	Prkaca	0	0	0	0	0	0	0	1	1	0	1	0	3
MGI:1915202	67952	Tomm20	9804	TOMM20	266601	Tomm20	0	0	0	0	0	0	0	1	1	0	0	0	2
MGI:106100	66841	Etfdh	2110	ETFDH	295143	Etfdh	0	0	0	0	0	0	0	1	1	0	0	0	2
MGI:1919161	71911	Bdh1	622	BDH1	117099	Bdh1	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1278343	14467	Gbas	2631	GBAS	498174	Nipsnap2	0	0	0	0	1	0	0	1	0	0	1	0	3
MGI:2446107	207728	Pde2a	5138	PDE2A	81743	Pde2a	0	0	0	0	0	0	1	1	1	0	1	0	4
MGI:106092	110842	Etfa	2108	ETFA	300726	Etfa	0	0	0	0	0	0	0	1	1	0	0	0	2
MGI:1891435	66477	Usmg5	84833	USMG5	171069	Atp5md	0	0	0	0	0	0	0	1	1	0	0	0	2
MGI:1858222	53860	Septin9	10801	SEPTIN9	83788	Septin9	0	0	0	0	0	0	1	1	1	0	1	0	4
MGI:1330848	11980	Atp8a1	10396	ATP8A1	289615	Atp8a1	0	0	1	0	0	0	0	1	0	0	1	1	3
MGI:1915265	68015	Trap1	10131	TRAP1	287069	Trap1	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:106402	69981	Tmem30a	55754	TMEM30A	300857	Tmem30a	0	0	0	1	0	0	1	1	0	0	1	1	4
MGI:1338002	14545	Gdap1	54332	GDAP1	312890	Gdap1	0	0	0	0	0	0	0	1	0	1	0	0	2
MGI:1196457	11983	Atpif1	93974	ATPIF1	25392	Atp5if1	0	0	0	0	0	0	0	1	1	1	0	0	3
MGI:1195966	18163	Ctnnd2	1501	CTNND2	114028	Ctnnd2	0	0	0	0	0	0	0	1	0	1	1	0	3
MGI:1196356	232227	Iqsec1	9922	IQSEC1	686590	Iqsec1	0	0	0	0	0	0	0	1	0	1	1	0	3
MGI:1309489	12361	Cask	8573	CASK	29647	Cask	0	0	0	0	0	0	0	1	1	0	1	0	3
MGI:1915113	67863	Slc25a11	8402	SLC25A11	64201	Slc25a11	0	0	0	0	0	0	0	1	1	1	0	0	3
